Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
2020-08-07,1679.0,25.0,110.0,2190.0,982.0,1082.0,1375.0,6237.0,145.0,939.0,255.0,898.0,794.0,130.0,94.0,1054.0,135.0,548.0,416.0,479.0,3449.0,117.0,6165.0,2139.0,297.0,4702.0,36436.0,10.0,0.0024756453413190957,1.4744760817862393e-05,0.0,0.001548467017652524,0.0,0.0,0.0019915269580330955,0.0,13.0,0.0021159890509644176,1.2560665599332159e-05,2.0,0.0034081601488206792,6.941263032221343e-06,1.0,0.005555384410009961,5.134366367846544e-06,4.0,0.004314212742458756,1.2550437068970927e-05,45.0,0.012593665004876334,9.086338387356663e-05,0.0,0.0035888424126921266,0.0,2.0,0.004733363914527243,1.0081712278013298e-05,0.0,0.0034732153802149307,0.0,8.0,0.0021926129940399016,1.9533300615054802e-05,3.0,0.0044615764986176976,1.6857341934323796e-05,0.0,0.00300765795988247,0.0,0.0,0.0024840781163288496,0.0,10.0,0.002076041418405072,1.9696787650902013e-05,3.0,0.0016465221792635778,3.658938176141284e-05,3.0,0.002005900568826548,1.0981207493575993e-05,0.0,0.002613639933402444,0.0,3.0,0.0017325443444544113,1.0851008420382535e-05,3.0,0.009761053707021223,8.49033375501991e-06,0.0,0.003211374303516043,0.0,22.0,0.007714494866388453,2.752942206983714e-05,7.0,0.00621883676643747,2.0351499469407337e-05,1.0,0.002341588022422479,7.884134755631242e-06,32.0,0.003091452285649665,2.1039232909568117e-05,172.0,0.0042658062310555285,2.0137190463869547e-05
2020-08-08,1687.0,,,2198.0,982.0,1083.0,1376.0,6263.0,,940.0,255.0,900.0,795.0,131.0,,1057.0,,,418.0,486.0,,,6181.0,2145.0,297.0,4743.0,36560.0,8.0,0.0024874411499733857,1.1795808654289914e-05,,0.001548467017652524,,,0.0019915269580330955,,8.0,0.0021237186913332373,7.72964036881979e-06,0.0,0.0034081601488206792,0.0,1.0,0.005560518776377807,5.134366367846544e-06,1.0,0.004317350351725999,3.1376092672427318e-06,26.0,0.012646163848892174,5.24988440158385e-05,,0.0035888424126921266,,1.0,0.00473840477066625,5.040856139006649e-06,0.0,0.0034732153802149307,0.0,2.0,0.002197496319193665,4.8833251537637006e-06,1.0,0.004467195612595806,5.619113978107932e-06,1.0,0.0030307937903431043,2.3135830460634384e-05,,0.0024840781163288496,,3.0,0.002081950454700343,5.909036295270605e-06,,0.0016465221792635778,,,0.002005900568826548,,2.0,0.0026262055100053404,1.2565576602896366e-05,7.0,0.0017578633641019705,2.5319019647559248e-05,,0.009761053707021223,,,0.003211374303516043,,16.0,0.007734516264257425,2.0021397868972466e-05,6.0,0.006236280908839819,1.7444142402349143e-05,0.0,0.002341588022422479,0.0,41.0,0.0031184088028150493,2.695651716538415e-05,124.0,0.0042803237404597134,1.4517509404185023e-05
2020-08-09,1690.0,,,2203.0,982.0,1085.0,1382.0,6296.0,,940.0,255.0,901.0,795.0,131.0,,1064.0,,,418.0,493.0,,,6187.0,2148.0,297.0,4759.0,36649.0,3.0,0.0024918645782187445,4.423428245358718e-06,,0.001548467017652524,,,0.0019915269580330955,,5.0,0.0021285497165637497,4.831025230512369e-06,0.0,0.0034081601488206792,0.0,2.0,0.0055707875091135,1.0268732735693088e-05,6.0,0.004336176007329455,1.882565560345639e-05,33.0,0.012712796997066123,6.663314817394886e-05,,0.0035888424126921266,,0.0,0.00473840477066625,0.0,0.0,0.0034732153802149307,0.0,1.0,0.002199937981770547,2.4416625768818503e-06,0.0,0.004467195612595806,0.0,0.0,0.0030307937903431043,0.0,,0.0024840781163288496,,7.0,0.002095738206055974,1.378775135563141e-05,,0.0016465221792635778,,,0.002005900568826548,,0.0,0.0026262055100053404,0.0,7.0,0.00178318238374953,2.5319019647559248e-05,,0.009761053707021223,,,0.003211374303516043,,6.0,0.0077420242884582895,7.508024200864674e-06,3.0,0.006245002980040994,8.722071201174572e-06,0.0,0.002341588022422479,0.0,16.0,0.0031289284192698333,1.0519616454784058e-05,89.0,0.0042907435657578786,1.0419825298165057e-05
2020-08-10,1699.0,25.0,113.0,2207.0,982.0,1087.0,1387.0,6332.0,146.0,944.0,255.0,905.0,799.0,131.0,95.0,1077.0,137.0,558.0,418.0,500.0,3453.0,117.0,6213.0,2159.0,302.0,4798.0,36839.0,9.0,0.0025051348629548205,1.3270284736076155e-05,0.0,0.001548467017652524,0.0,3.0,0.0020458413296158165,5.4314371582720785e-05,4.0,0.00213241453674816,3.864820184409895e-06,0.0,0.0034081601488206792,0.0,2.0,0.0055810562418491935,1.0268732735693088e-05,5.0,0.004351864053665669,1.5688046336213657e-05,36.0,0.012785487704164976,7.26907070988533e-05,1.0,0.003613593050021038,2.475063732891122e-05,4.0,0.004758568195222276,2.0163424556026596e-05,0.0,0.0034732153802149307,0.0,4.0,0.0022097046320780746,9.766650307527401e-06,4.0,0.004489672068508237,2.247645591243173e-05,0.0,0.0030307937903431043,0.0,1.0,0.0025105044792685183,2.6426362939668615e-05,13.0,0.002121344030002147,2.560582394617262e-05,2.0,0.001670915100437853,2.4392921174275225e-05,10.0,0.002042504593805135,3.660402497858665e-05,0.0,0.0026262055100053404,0.0,7.0,0.001808501403397089,2.5319019647559248e-05,4.0,0.009772374152027917,1.1320445006693213e-05,0.0,0.003211374303516043,0.0,26.0,0.00777455905999537,3.2534771537080254e-05,11.0,0.006276983907778634,3.19809277376401e-05,5.0,0.0023810086962006353,3.942067377815622e-05,39.0,0.0031545699843783695,2.5641565108536142e-05,190.0,0.0043129881366191294,2.2244570861251244e-05
2020-08-11,1728.0,,113.0,2220.0,990.0,1092.0,1391.0,6388.0,147.0,946.0,255.0,916.0,804.0,131.0,95.0,1087.0,139.0,563.0,427.0,502.0,3458.0,119.0,6238.0,2166.0,305.0,4862.0,37107.0,29.0,0.0025478946693266217,4.275980637180094e-05,,0.001548467017652524,,0.0,0.0020458413296158165,0.0,13.0,0.002144975202347492,1.2560665599332159e-05,8.0,0.003435925200949565,2.776505212888537e-05,5.0,0.005606728073688426,2.567183183923272e-05,4.0,0.00436441449073464,1.2550437068970927e-05,56.0,0.012898562137429858,0.00011307443326488292,1.0,0.003638343687349949,2.475063732891122e-05,2.0,0.00476864990750029,1.0081712278013298e-05,0.0,0.0034732153802149307,0.0,11.0,0.002236562920423775,2.6858288345700353e-05,5.0,0.004517767638398777,2.809556989053966e-05,0.0,0.0030307937903431043,0.0,0.0,0.0025105044792685183,0.0,10.0,0.002141040817653049,1.9696787650902013e-05,2.0,0.001695308021612128,2.4392921174275225e-05,5.0,0.002060806606294428,1.8302012489293323e-05,9.0,0.002682750604718374,5.654509471303364e-05,2.0,0.0018157354090106773,7.234005613588356e-06,5.0,0.009786524708286283,1.4150556258366517e-05,2.0,0.0032662695907556337,5.489528723959048e-05,25.0,0.007805842494165639,3.128343417026948e-05,7.0,0.006297335407248041,2.0351499469407337e-05,3.0,0.002404661100467529,2.365240426689373e-05,64.0,0.003196648450197506,4.2078465819136234e-05,268.0,0.004344364689202369,3.13765525832386e-05
2020-08-12,1752.0,25.0,,2234.0,994.0,1098.0,1399.0,6420.0,149.0,946.0,255.0,928.0,811.0,131.0,95.0,1097.0,147.0,573.0,429.0,507.0,3460.0,120.0,6262.0,2174.0,307.0,4914.0,37340.0,24.0,0.0025832820952894913,3.5387425962869745e-05,0.0,0.001548467017652524,0.0,,0.0020458413296158165,,14.0,0.0021585020729929265,1.3526870645434632e-05,4.0,0.0034498077270140076,1.3882526064442686e-05,6.0,0.005637534271895506,3.0806198207079265e-05,8.0,0.004389515364872582,2.5100874137941854e-05,32.0,0.012963176099295506,6.461396186564738e-05,2.0,0.0036878449620077716,4.950127465782244e-05,0.0,0.00476864990750029,0.0,0.0,0.0034732153802149307,0.0,12.0,0.002265862871346357,2.9299950922582205e-05,7.0,0.004557101436245533,3.9333797846755525e-05,0.0,0.0030307937903431043,0.0,0.0,0.0025105044792685183,0.0,10.0,0.002160737605303951,1.9696787650902013e-05,8.0,0.001792879706309229,9.75716846971009e-05,10.0,0.002097410631273015,3.660402497858665e-05,2.0,0.00269531618132127,1.2565576602896366e-05,5.0,0.0018338204230446483,1.808501403397089e-05,2.0,0.00979218493078963,5.660222503346606e-06,1.0,0.003293717234375429,2.744764361979524e-05,24.0,0.007835874590969098,3.0032096803458695e-05,8.0,0.006320594263784507,2.3258856536465527e-05,2.0,0.0024204293699787915,1.5768269511262485e-05,52.0,0.003230837203675554,3.418875347804819e-05,233.0,0.004371643557679587,2.7278868477218633e-05
2020-08-13,1772.0,,117.0,2258.0,996.0,1110.0,1403.0,6463.0,150.0,946.0,256.0,943.0,818.0,131.0,95.0,1113.0,147.0,589.0,431.0,517.0,3463.0,121.0,6300.0,2182.0,309.0,4970.0,37625.0,20.0,0.002612771616925216,2.9489521635724787e-05,,0.001548467017652524,,4.0,0.0021182604917261106,7.241916211029438e-05,24.0,0.0021816909940993857,2.318892110645937e-05,2.0,0.003456748990046229,6.941263032221343e-06,12.0,0.005699146668309664,6.161239641415853e-05,4.0,0.004402065801941552,1.2550437068970927e-05,43.0,0.01305000111055247,8.682501125696367e-05,1.0,0.003712595599336683,2.475063732891122e-05,0.0,0.00476864990750029,0.0,1.0,0.003486835832686362,1.3620452471431101e-05,15.0,0.002302487809999585,3.6624938653227756e-05,7.0,0.004596435234092288,3.9333797846755525e-05,0.0,0.0030307937903431043,0.0,0.0,0.0025105044792685183,0.0,16.0,0.0021922524655453943,3.151486024144322e-05,0.0,0.001792879706309229,0.0,16.0,0.0021559770712387535,5.8566439965738634e-05,2.0,0.0027078817579241667,1.2565576602896366e-05,10.0,0.00186999045111259,3.617002806794178e-05,3.0,0.00980067526454465,8.49033375501991e-06,1.0,0.003321164877995224,2.744764361979524e-05,38.0,0.007883425410907908,4.75508199388096e-05,8.0,0.006343853120320972,2.3258856536465527e-05,2.0,0.002436197639490054,1.5768269511262485e-05,56.0,0.0032676558612672983,3.6818657591744206e-05,285.0,0.004405010413971464,3.336685629187687e-05
2020-08-14,1785.0,25.0,118.0,2280.0,1000.0,1115.0,1406.0,6493.0,150.0,950.0,257.0,953.0,821.0,131.0,95.0,1119.0,151.0,598.0,432.0,522.0,3466.0,123.0,6324.0,2189.0,312.0,5030.0,37845.0,13.0,0.0026319398059884373,1.916818906322111e-05,0.0,0.001548467017652524,0.0,1.0,0.0021363652822536843,1.8104790527573596e-05,22.0,0.0022029475051136404,2.125651101425442e-05,4.0,0.0034706315161106716,1.3882526064442686e-05,5.0,0.005724818500148897,2.567183183923272e-05,3.0,0.004411478629743281,9.412827801728195e-06,30.0,0.013110576699801514,6.057558924904442e-05,0.0,0.003712595599336683,0.0,4.0,0.004788813332056317,2.0163424556026596e-05,1.0,0.003500456285157793,1.3620452471431101e-05,10.0,0.0023269044357684034,2.4416625768818505e-05,3.0,0.004613292576026612,1.6857341934323796e-05,0.0,0.0030307937903431043,0.0,0.0,0.0025105044792685183,0.0,6.0,0.0022040705381359354,1.181807259054121e-05,4.0,0.0018416655486577795,4.878584234855045e-05,9.0,0.002188920693719481,3.294362248072798e-05,1.0,0.002714164546225615,6.282788301448183e-06,5.0,0.001888075465146561,1.808501403397089e-05,3.0,0.009809165598299668,8.49033375501991e-06,2.0,0.0033760601652348147,5.489528723959048e-05,24.0,0.007913457507711366,3.0032096803458695e-05,7.0,0.00636420461979038,2.0351499469407337e-05,3.0,0.0024598500437569477,2.365240426689373e-05,60.0,0.0033071044229727384,3.9448561705440216e-05,220.0,0.004430767285495018,2.5756871523554075e-05
2020-08-15,1804.0,,,2296.0,1012.0,1135.0,1416.0,6520.0,,952.0,257.0,959.0,822.0,131.0,,1123.0,,,436.0,524.0,,,6349.0,2194.0,312.0,5091.0,38059.0,19.0,0.0026599548515423756,2.8015045553938546e-05,,0.001548467017652524,,,0.0021363652822536843,,16.0,0.00221840678585128,1.545928073763958e-05,12.0,0.0035122790943039996,4.164757819332806e-05,20.0,0.005827505827505828,0.00010268732735693088,10.0,0.004442854722415708,3.1376092672427314e-05,27.0,0.013165094730125655,5.451803032413998e-05,,0.003712595599336683,,2.0,0.00479889504433433,1.0081712278013298e-05,0.0,0.003500456285157793,0.0,6.0,0.0023415544112296944,1.4649975461291103e-05,1.0,0.00461891169000472,5.619113978107932e-06,0.0,0.0030307937903431043,0.0,,0.0025105044792685183,,4.0,0.0022119492531962963,7.878715060360805e-06,,0.0018416655486577795,,,0.002188920693719481,,4.0,0.002739295699431408,2.5131153205792732e-05,2.0,0.0018953094707601494,7.234005613588356e-06,,0.009809165598299668,,,0.0033760601652348147,,25.0,0.007944740941881636,3.128343417026948e-05,5.0,0.00637874140512567,1.4536785335290953e-05,0.0,0.0024598500437569477,0.0,61.0,0.003347210460706603,4.010603773386422e-05,214.0,0.004455821696886111,2.5054411391093508e-05
2020-08-16,1815.0,,,2309.0,1012.0,1140.0,1423.0,6539.0,,952.0,257.0,960.0,823.0,131.0,,1129.0,,,436.0,529.0,,,6368.0,2199.0,312.0,5120.0,38180.0,11.0,0.0026761740884420245,1.6219236899648632e-05,,0.001548467017652524,,,0.0021363652822536843,,13.0,0.002230967451450612,1.2560665599332159e-05,0.0,0.0035122790943039996,0.0,5.0,0.0058531776593450605,2.567183183923272e-05,7.0,0.004464817987286407,2.196326487069912e-05,19.0,0.013203459269983382,3.8364539857728136e-05,,0.003712595599336683,,0.0,0.00479889504433433,0.0,0.0,0.003500456285157793,0.0,1.0,0.0023439960738065764,2.4416625768818503e-06,1.0,0.004624530803982828,5.619113978107932e-06,0.0,0.0030307937903431043,0.0,,0.0025105044792685183,,6.0,0.0022237673257868374,1.181807259054121e-05,,0.0018416655486577795,,,0.002188920693719481,,0.0,0.002739295699431408,0.0,5.0,0.0019133944847941201,1.808501403397089e-05,,0.009809165598299668,,,0.0033760601652348147,,19.0,0.007968516351851041,2.37754099694048e-05,5.0,0.006393278190460962,1.4536785335290953e-05,0.0,0.0024598500437569477,0.0,29.0,0.003366277265530899,1.9066804824296106e-05,121.0,0.004469987976224066,1.4166279337954741e-05
2020-08-17,1824.0,,121.0,2315.0,1015.0,1144.0,1426.0,6580.0,151.0,953.0,257.0,961.0,827.0,131.0,95.0,1146.0,157.0,613.0,439.0,532.0,3470.0,126.0,6402.0,2208.0,315.0,5164.0,38397.0,9.0,0.0026894443731781004,1.3270284736076155e-05,,0.001548467017652524,,3.0,0.0021906796538364052,5.4314371582720785e-05,6.0,0.0022367646817272268,5.797230276614843e-06,3.0,0.0035226909888523314,1.0411894548332014e-05,4.0,0.005873715124816446,2.0537465471386177e-05,3.0,0.004474230815088135,9.412827801728195e-06,41.0,0.013286245908623743,8.27866386403607e-05,1.0,0.003737346236665594,2.475063732891122e-05,1.0,0.004803935900473336,5.040856139006649e-06,0.0,0.003500456285157793,0.0,1.0,0.0023464377363834584,2.4416625768818503e-06,4.0,0.00464700725989526,2.247645591243173e-05,0.0,0.0030307937903431043,0.0,0.0,0.0025105044792685183,0.0,17.0,0.0022572518647933706,3.3484539006533424e-05,6.0,0.0019148443121806051,7.317876352282568e-05,15.0,0.0022438267311873615,5.490603746787997e-05,3.0,0.002758144064335752,1.8848364904344547e-05,3.0,0.0019242454932145027,1.0851008420382535e-05,4.0,0.009820486043306362,1.1320445006693213e-05,3.0,0.0034584030960942004,8.234293085938573e-05,34.0,0.008011061822322607,4.2545470471566483e-05,9.0,0.006419444404064485,2.6166213603523717e-05,3.0,0.002483502448023842,2.365240426689373e-05,44.0,0.003395206210781555,2.892894525065616e-05,217.0,0.00449539361768139,2.540564145732379e-05
2020-08-18,1851.0,25.0,122.0,2322.0,1016.0,1149.0,1432.0,6618.0,153.0,957.0,257.0,966.0,832.0,131.0,97.0,1163.0,158.0,625.0,439.0,544.0,3476.0,127.0,6444.0,2214.0,317.0,5231.0,38666.0,27.0,0.002729255227386329,3.9810854208228464e-05,0.0,0.001548467017652524,0.0,1.0,0.002208784444363979,1.8104790527573596e-05,7.0,0.0022435281170499442,6.763435322717316e-06,1.0,0.0035261616203684423,3.4706315161106715e-06,5.0,0.0058993869566556795,2.567183183923272e-05,6.0,0.004493056470691592,1.882565560345639e-05,38.0,0.013362974988339198,7.672907971545627e-05,2.0,0.0037868475113234166,4.950127465782244e-05,4.0,0.004824099325029363,2.0163424556026596e-05,0.0,0.003500456285157793,0.0,5.0,0.0023586460492678674,1.2208312884409253e-05,5.0,0.0046751028297857995,2.809556989053966e-05,0.0,0.0030307937903431043,0.0,2.0,0.0025633572051478553,5.285272587933723e-05,17.0,0.0022907364037999044,3.3484539006533424e-05,1.0,0.001927040772767743,1.2196460587137613e-05,12.0,0.0022877515611616655,4.3924829974303974e-05,0.0,0.002758144064335752,0.0,12.0,0.001967649526896033,4.340403368153014e-05,6.0,0.009837466710816402,1.698066751003982e-05,1.0,0.0034858507397139958,2.744764361979524e-05,42.0,0.00806361799172866,5.255616940605272e-05,6.0,0.0064368885464668344,1.7444142402349143e-05,2.0,0.0024992707175351043,1.5768269511262485e-05,67.0,0.0034392571046859633,4.4050893904408245e-05,269.0,0.004526887246953372,3.149362927198203e-05
2020-08-19,1881.0,25.0,125.0,2341.0,1020.0,1160.0,1449.0,6648.0,154.0,964.0,258.0,972.0,833.0,131.0,99.0,1172.0,159.0,635.0,451.0,546.0,3486.0,129.0,6492.0,2222.0,319.0,5300.0,38971.0,30.0,0.002773489509839916,4.423428245358718e-05,0.0,0.001548467017652524,0.0,3.0,0.0022630988159466994,5.4314371582720785e-05,19.0,0.002261886012925891,1.8357895875947002e-05,4.0,0.003540044146432885,1.3882526064442686e-05,11.0,0.005955864986701991,5.6478030046311986e-05,17.0,0.004546395828234719,5.333935754312644e-05,30.0,0.013423550577588244,6.057558924904442e-05,1.0,0.0038115981486523277,2.475063732891122e-05,7.0,0.00485938531800241,3.528599297304654e-05,1.0,0.003514076737629224,1.3620452471431101e-05,6.0,0.0023732960247291584,1.4649975461291103e-05,1.0,0.004680721943763907,5.619113978107932e-06,0.0,0.0030307937903431043,0.0,2.0,0.002616209931027193,5.285272587933723e-05,9.0,0.002308463512685716,1.7727108885811813e-05,1.0,0.0019392372333548805,1.2196460587137613e-05,10.0,0.002324355586140252,3.660402497858665e-05,12.0,0.0028335375239531306,7.539345961737819e-05,2.0,0.0019748835325096212,7.234005613588356e-06,10.0,0.009865767823333135,2.8301112516733034e-05,2.0,0.003540746026953586,5.489528723959048e-05,48.0,0.008123682185335577,6.006419360691739e-05,8.0,0.006460147403003299,2.3258856536465527e-05,2.0,0.0025150389870463668,1.5768269511262485e-05,69.0,0.0034846229506472195,4.536584596125625e-05,305.0,0.004562595637020117,3.570839006674542e-05
2020-08-20,1896.0,,,2352.0,1029.0,1165.0,1462.0,6688.0,156.0,971.0,258.0,976.0,840.0,131.0,100.0,1191.0,160.0,640.0,452.0,550.0,3492.0,129.0,6567.0,2230.0,321.0,5375.0,39281.0,15.0,0.0027956066510667096,2.211714122679359e-05,,0.001548467017652524,,,0.0022630988159466994,,11.0,0.0022725142684330182,1.062825550712721e-05,9.0,0.003571279830077881,3.123568364499604e-05,5.0,0.0059815368185412235,2.567183183923272e-05,13.0,0.004587184748708874,4.078892047415551e-05,40.0,0.013504318029920302,8.076745233205923e-05,2.0,0.00386109942331015,4.950127465782244e-05,7.0,0.004894671310975456,3.528599297304654e-05,0.0,0.003514076737629224,0.0,4.0,0.002383062675036686,9.766650307527401e-06,7.0,0.0047200557416106625,3.9333797846755525e-05,0.0,0.0030307937903431043,0.0,1.0,0.002642636293966861,2.6426362939668615e-05,19.0,0.00234588740922243,3.742389653671383e-05,1.0,0.001951433693942018,1.2196460587137613e-05,5.0,0.0023426575986295454,1.8302012489293323e-05,1.0,0.0028398203122545784,6.282788301448183e-06,4.0,0.001989351543736798,1.4468011227176713e-05,6.0,0.009882748490843175,1.698066751003982e-05,0.0,0.003540746026953586,0.0,75.0,0.008217532487846386,9.385030251080843e-05,8.0,0.006483406259539765,2.3258856536465527e-05,2.0,0.0025308072565576292,1.5768269511262485e-05,75.0,0.0035339336527790196,4.931070213180027e-05,310.0,0.00459888941053058,3.6293773510462557e-05
2020-08-21,1913.0,25.0,127.0,2373.0,1038.0,1169.0,1485.0,6728.0,157.0,973.0,259.0,980.0,843.0,131.0,101.0,1196.0,160.0,643.0,459.0,556.0,3500.0,129.0,6630.0,2248.0,323.0,5458.0,39604.0,17.0,0.0028206727444570756,2.506609339036607e-05,0.0,0.001548467017652524,0.0,2.0,0.0022993083970018467,3.620958105514719e-05,21.0,0.00229280457440117,2.029030596815195e-05,9.0,0.003602515513722877,3.123568364499604e-05,4.0,0.00600207428401261,2.0537465471386177e-05,23.0,0.0046593497618554565,7.216501314658283e-05,40.0,0.013585085482252362,8.076745233205923e-05,1.0,0.0038858500606390616,2.475063732891122e-05,2.0,0.004904753023253469,1.0081712278013298e-05,1.0,0.003527697190100655,1.3620452471431101e-05,4.0,0.0023928293253442133,9.766650307527401e-06,3.0,0.004736913083544987,1.6857341934323796e-05,0.0,0.0030307937903431043,0.0,1.0,0.00266906265690653,2.6426362939668615e-05,5.0,0.002355735803047881,9.848393825451006e-06,0.0,0.001951433693942018,0.0,3.0,0.0023536388061231213,1.0981207493575993e-05,7.0,0.002883799830364716,4.397951811013728e-05,6.0,0.002011053560577563,2.170201684076507e-05,8.0,0.009905389380856562,2.2640890013386425e-05,0.0,0.003540746026953586,0.0,63.0,0.008296366741955465,7.883425410907907e-05,18.0,0.006535738686746813,5.2332427207047434e-05,2.0,0.0025465755260688917,1.5768269511262485e-05,83.0,0.003588504163138212,5.4570510359192307e-05,323.0,0.004636705180994707,3.781577046412712e-05
2020-08-22,1932.0,,,2382.0,1043.0,1179.0,1514.0,6743.0,,979.0,259.0,986.0,845.0,131.0,,1198.0,,,460.0,556.0,,,6675.0,2259.0,323.0,5502.0,39808.0,19.0,0.0028486877900110144,2.8015045553938546e-05,,0.001548467017652524,,,0.0022993083970018467,,9.0,0.0023015004198160926,8.695845414922264e-06,5.0,0.0036198686713034304,1.7353157580553357e-05,10.0,0.006053417947691075,5.134366367846544e-05,29.0,0.004750340430605496,9.099066875003923e-05,15.0,0.013615373276876884,3.028779462452221e-05,,0.0038858500606390616,,6.0,0.0049349981600875096,3.0245136834039893e-05,0.0,0.003527697190100655,0.0,6.0,0.0024074793008055043,1.4649975461291103e-05,2.0,0.004748151311501202,1.1238227956215864e-05,0.0,0.0030307937903431043,0.0,,0.00266906265690653,,2.0,0.002359675160578061,3.939357530180403e-06,,0.001951433693942018,,,0.0023536388061231213,,1.0,0.002890082618666164,6.282788301448183e-06,0.0,0.002011053560577563,0.0,,0.009905389380856562,,,0.003540746026953586,,45.0,0.008352676923461949,5.6310181506485055e-05,11.0,0.0065677196144844525,3.19809277376401e-05,0.0,0.0025465755260688917,0.0,44.0,0.003617433108388868,2.892894525065616e-05,204.0,0.004660588825498366,2.388364450365923e-05
2020-08-23,1947.0,,,2397.0,1045.0,1183.0,1548.0,6765.0,,979.0,260.0,987.0,848.0,131.0,,1200.0,,,460.0,557.0,,,6706.0,2262.0,323.0,5543.0,39983.0,15.0,0.002870804931237808,2.211714122679359e-05,,0.001548467017652524,,,0.0022993083970018467,,15.0,0.00231599349550763,1.4493075691537107e-05,2.0,0.0036268099343356518,6.941263032221343e-06,4.0,0.0060739554131624615,2.0537465471386177e-05,34.0,0.004857019145691748,0.00010667871508625288,22.0,0.013659795375659516,4.4422098782632576e-05,,0.0038858500606390616,,0.0,0.0049349981600875096,0.0,1.0,0.0035413176425720862,1.3620452471431101e-05,1.0,0.0024099209633823863,2.4416625768818503e-06,3.0,0.0047650086534355264,1.6857341934323796e-05,0.0,0.0030307937903431043,0.0,,0.00266906265690653,,2.0,0.0023636145181082416,3.939357530180403e-06,,0.001951433693942018,,,0.0023536388061231213,,0.0,0.002890082618666164,0.0,1.0,0.002014670563384357,3.617002806794178e-06,,0.009905389380856562,,,0.003540746026953586,,31.0,0.008391468381833083,3.879145837113415e-05,3.0,0.006576441685685628,8.722071201174572e-06,0.0,0.0025465755260688917,0.0,41.0,0.003644389625554252,2.695651716538415e-05,175.0,0.004681077246028466,2.0488420530099832e-05
2020-08-24,1956.0,25.0,130.0,2409.0,1046.0,1185.0,1559.0,6792.0,161.0,982.0,261.0,989.0,851.0,131.0,101.0,1210.0,161.0,651.0,464.0,561.0,3512.0,132.0,6774.0,2276.0,334.0,5575.0,40228.0,9.0,0.002884075215973884,1.3270284736076155e-05,0.0,0.001548467017652524,0.0,3.0,0.0023536227685845676,5.4314371582720785e-05,12.0,0.0023275879560608593,1.1594460553229686e-05,1.0,0.003630280565851762,3.4706315161106715e-06,2.0,0.006084224145898155,1.0268732735693088e-05,11.0,0.004891532847631419,3.451370193967005e-05,27.0,0.013714313405983657,5.451803032413998e-05,4.0,0.003984852609954706,9.900254931564488e-05,3.0,0.004950120728504529,1.5122568417019947e-05,1.0,0.0035549380950435174,1.3620452471431101e-05,2.0,0.00241480428853615,4.8833251537637006e-06,3.0,0.0047818659953698505,1.6857341934323796e-05,0.0,0.0030307937903431043,0.0,0.0,0.00266906265690653,0.0,10.0,0.0023833113057591436,1.9696787650902013e-05,1.0,0.0019636301545291556,1.2196460587137613e-05,8.0,0.0023829220261059906,2.9283219982869317e-05,4.0,0.002915213771871957,2.5131153205792732e-05,4.0,0.002029138574611534,1.4468011227176713e-05,12.0,0.00993935071587664,3.396133502007964e-05,3.0,0.0036230889578129717,8.234293085938573e-05,68.0,0.008476559322776217,8.509094094313297e-05,14.0,0.006617144684624442,4.0702998938814674e-05,11.0,0.0026333010083808353,8.672548231194367e-05,32.0,0.0036654288584638205,2.1039232909568117e-05,245.0,0.0047097610347706055,2.8683788742139764e-05
